region,type,os,price
us-east-1,m3.xlarge,mswinSQLWeb,0.734
us-east-1,m3.2xlarge,mswinSQLWeb,1.468
us-east-1,c4.large,mswinSQLWeb,0.413
us-east-1,c4.xlarge,mswinSQLWeb,0.776
us-east-1,c4.2xlarge,mswinSQLWeb,1.616
us-east-1,c4.4xlarge,mswinSQLWeb,2.189
us-east-1,c4.8xlarge,mswinSQLWeb,4.185
us-east-1,c3.large,mswinSQLWeb,0.271
us-east-1,c3.xlarge,mswinSQLWeb,0.542
us-east-1,c3.2xlarge,mswinSQLWeb,1.083
us-east-1,c3.4xlarge,mswinSQLWeb,2.166
us-east-1,c3.8xlarge,mswinSQLWeb,4.332
us-east-1,g2.2xlarge,mswinSQLWeb,0.957
us-east-1,r3.large,mswinSQLWeb,0.386
us-east-1,r3.xlarge,mswinSQLWeb,0.738
us-east-1,r3.2xlarge,mswinSQLWeb,1.52
us-east-1,r3.4xlarge,mswinSQLWeb,2.295
us-east-1,r3.8xlarge,mswinSQLWeb,3.855
us-east-1,i2.xlarge,mswinSQLWeb,0.993
us-east-1,i2.2xlarge,mswinSQLWeb,1.986
us-east-1,i2.4xlarge,mswinSQLWeb,3.971
us-east-1,i2.8xlarge,mswinSQLWeb,7.942
us-west-2,t2.micro,mswinSQLWeb,0.068
us-west-2,t2.small,mswinSQLWeb,0.136
us-west-2,t2.medium,mswinSQLWeb,0.272
us-west-2,t2.large,mswinSQLWeb,0.434
us-west-2,m4.large,mswinSQLWeb,0.24
us-west-2,m4.xlarge,mswinSQLWeb,0.439
us-west-2,m4.2xlarge,mswinSQLWeb,0.9
us-west-2,m4.4xlarge,mswinSQLWeb,1.844
us-west-2,m4.10xlarge,mswinSQLWeb,4.582
us-west-2,m3.medium,mswinSQLWeb,0.184
us-west-2,m3.large,mswinSQLWeb,0.367
us-west-2,m3.xlarge,mswinSQLWeb,0.734
us-west-2,m3.2xlarge,mswinSQLWeb,1.468
us-west-2,c4.large,mswinSQLWeb,0.413
us-west-2,c4.xlarge,mswinSQLWeb,0.776
us-west-2,c4.2xlarge,mswinSQLWeb,1.616
us-west-2,c4.4xlarge,mswinSQLWeb,2.189
us-west-2,c4.8xlarge,mswinSQLWeb,4.185
us-west-2,c3.large,mswinSQLWeb,0.271
us-west-2,c3.xlarge,mswinSQLWeb,0.542
us-west-2,c3.2xlarge,mswinSQLWeb,1.083
us-west-2,c3.4xlarge,mswinSQLWeb,2.166
us-west-2,c3.8xlarge,mswinSQLWeb,4.332
us-west-2,g2.2xlarge,mswinSQLWeb,0.957
us-west-2,r3.large,mswinSQLWeb,0.386
us-west-2,r3.xlarge,mswinSQLWeb,0.738
us-west-2,r3.2xlarge,mswinSQLWeb,1.52
us-west-2,r3.4xlarge,mswinSQLWeb,2.295
us-west-2,r3.8xlarge,mswinSQLWeb,3.855
us-west-2,i2.xlarge,mswinSQLWeb,0.993
us-west-2,i2.2xlarge,mswinSQLWeb,1.986
us-west-2,i2.4xlarge,mswinSQLWeb,3.971
us-west-2,i2.8xlarge,mswinSQLWeb,7.942
us-west-1,t2.micro,mswinSQLWeb,0.072
us-west-1,t2.small,mswinSQLWeb,0.144
us-west-1,t2.medium,mswinSQLWeb,0.288
us-west-1,t2.large,mswinSQLWeb,0.466
us-west-1,m4.large,mswinSQLWeb,0.26
us-west-1,m4.xlarge,mswinSQLWeb,0.481
us-west-1,m4.2xlarge,mswinSQLWeb,0.984
us-west-1,m4.4xlarge,mswinSQLWeb,2.012
us-west-1,m4.10xlarge,mswinSQLWeb,5.002
us-west-1,m3.medium,mswinSQLWeb,0.201
us-west-1,m3.large,mswinSQLWeb,0.401
us-west-1,m3.xlarge,mswinSQLWeb,0.803
us-west-1,m3.2xlarge,mswinSQLWeb,1.606
us-west-1,c4.large,mswinSQLWeb,0.439
us-west-1,c4.xlarge,mswinSQLWeb,0.829
us-west-1,c4.2xlarge,mswinSQLWeb,1.721
us-west-1,c4.4xlarge,mswinSQLWeb,2.4
us-west-1,c4.8xlarge,mswinSQLWeb,4.608
us-west-1,c3.large,mswinSQLWeb,0.271
us-west-1,c3.xlarge,mswinSQLWeb,0.542
us-west-1,c3.2xlarge,mswinSQLWeb,1.083
us-west-1,c3.4xlarge,mswinSQLWeb,2.166
us-west-1,c3.8xlarge,mswinSQLWeb,4.332
us-west-1,g2.2xlarge,mswinSQLWeb,1.009
us-west-1,r3.large,mswinSQLWeb,0.414
us-west-1,r3.xlarge,mswinSQLWeb,0.787
us-west-1,r3.2xlarge,mswinSQLWeb,1.609
us-west-1,r3.4xlarge,mswinSQLWeb,2.454
us-west-1,r3.8xlarge,mswinSQLWeb,4.139
us-west-1,i2.xlarge,mswinSQLWeb,1.078
us-west-1,i2.2xlarge,mswinSQLWeb,2.156
us-west-1,i2.4xlarge,mswinSQLWeb,4.312
us-west-1,i2.8xlarge,mswinSQLWeb,8.624
eu-west-1,t2.micro,mswinSQLWeb,0.069
eu-west-1,t2.small,mswinSQLWeb,0.138
eu-west-1,t2.medium,mswinSQLWeb,0.276
eu-west-1,t2.large,mswinSQLWeb,0.442
eu-west-1,m4.large,mswinSQLWeb,0.252
eu-west-1,m4.xlarge,mswinSQLWeb,0.465
eu-west-1,m4.2xlarge,mswinSQLWeb,0.952
eu-west-1,m4.4xlarge,mswinSQLWeb,1.948
eu-west-1,m4.10xlarge,mswinSQLWeb,4.842
eu-west-1,m3.medium,mswinSQLWeb,0.183
eu-west-1,m3.large,mswinSQLWeb,0.366
eu-west-1,m3.xlarge,mswinSQLWeb,0.733
eu-west-1,m3.2xlarge,mswinSQLWeb,1.465
eu-west-1,c4.large,mswinSQLWeb,0.427
eu-west-1,c4.xlarge,mswinSQLWeb,0.805
eu-west-1,c4.2xlarge,mswinSQLWeb,1.674
eu-west-1,c4.4xlarge,mswinSQLWeb,2.304
eu-west-1,c4.8xlarge,mswinSQLWeb,4.416
eu-west-1,c3.large,mswinSQLWeb,0.271
eu-west-1,c3.xlarge,mswinSQLWeb,0.542
eu-west-1,c3.2xlarge,mswinSQLWeb,1.083
eu-west-1,c3.4xlarge,mswinSQLWeb,2.166
eu-west-1,c3.8xlarge,mswinSQLWeb,4.332
eu-west-1,g2.2xlarge,mswinSQLWeb,0.957
eu-west-1,r3.large,mswinSQLWeb,0.385
eu-west-1,r3.xlarge,mswinSQLWeb,0.736
eu-west-1,r3.2xlarge,mswinSQLWeb,1.516
eu-west-1,r3.4xlarge,mswinSQLWeb,2.287
eu-west-1,r3.8xlarge,mswinSQLWeb,3.839
eu-west-1,i2.xlarge,mswinSQLWeb,0.993
eu-west-1,i2.2xlarge,mswinSQLWeb,1.986
eu-west-1,i2.4xlarge,mswinSQLWeb,3.971
eu-west-1,i2.8xlarge,mswinSQLWeb,7.942
eu-central-1,t2.micro,mswinSQLWeb,0.07
eu-central-1,t2.small,mswinSQLWeb,0.14
eu-central-1,t2.medium,mswinSQLWeb,0.28
eu-central-1,t2.large,mswinSQLWeb,0.45
eu-central-1,m4.large,mswinSQLWeb,0.263
eu-central-1,m4.xlarge,mswinSQLWeb,0.487
eu-central-1,m4.2xlarge,mswinSQLWeb,0.996
eu-central-1,m4.4xlarge,mswinSQLWeb,2.036
eu-central-1,m4.10xlarge,mswinSQLWeb,5.062
eu-central-1,m3.medium,mswinSQLWeb,0.243
eu-central-1,m3.large,mswinSQLWeb,0.466
eu-central-1,m3.xlarge,mswinSQLWeb,0.882
eu-central-1,m3.2xlarge,mswinSQLWeb,1.829
eu-central-1,c4.large,mswinSQLWeb,0.442
eu-central-1,c4.xlarge,mswinSQLWeb,0.834
eu-central-1,c4.2xlarge,mswinSQLWeb,1.731
eu-central-1,c4.4xlarge,mswinSQLWeb,2.42
eu-central-1,c4.8xlarge,mswinSQLWeb,4.648
eu-central-1,c3.large,mswinSQLWeb,0.437
eu-central-1,c3.xlarge,mswinSQLWeb,0.825
eu-central-1,c3.2xlarge,mswinSQLWeb,1.713
eu-central-1,c3.4xlarge,mswinSQLWeb,2.383
eu-central-1,c3.8xlarge,mswinSQLWeb,4.716
eu-central-1,r3.large,mswinSQLWeb,0.508
eu-central-1,r3.xlarge,mswinSQLWeb,0.967
eu-central-1,r3.2xlarge,mswinSQLWeb,1.997
eu-central-1,r3.4xlarge,mswinSQLWeb,2.951
eu-central-1,r3.8xlarge,mswinSQLWeb,4.874
eu-central-1,i2.xlarge,mswinSQLWeb,1.58
eu-central-1,i2.2xlarge,mswinSQLWeb,3.223
eu-central-1,i2.4xlarge,mswinSQLWeb,5.402
eu-central-1,i2.8xlarge,mswinSQLWeb,9.775
ap-southeast-1,t2.micro,mswinSQLWeb,0.075
ap-southeast-1,t2.small,mswinSQLWeb,0.15
ap-southeast-1,t2.medium,mswinSQLWeb,0.3
ap-southeast-1,t2.large,mswinSQLWeb,0.49
ap-southeast-1,m4.large,mswinSQLWeb,0.298
ap-southeast-1,m4.xlarge,mswinSQLWeb,0.561
ap-southeast-1,m4.2xlarge,mswinSQLWeb,1.144
ap-southeast-1,m4.4xlarge,mswinSQLWeb,2.332
ap-southeast-1,m4.10xlarge,mswinSQLWeb,5.802
ap-southeast-1,m3.medium,mswinSQLWeb,0.187
ap-southeast-1,m3.large,mswinSQLWeb,0.374
ap-southeast-1,m3.xlarge,mswinSQLWeb,0.748
ap-southeast-1,m3.2xlarge,mswinSQLWeb,1.496
ap-southeast-1,c4.large,mswinSQLWeb,0.452
ap-southeast-1,c4.xlarge,mswinSQLWeb,0.856
ap-southeast-1,c4.2xlarge,mswinSQLWeb,1.775
ap-southeast-1,c4.4xlarge,mswinSQLWeb,2.506
ap-southeast-1,c4.8xlarge,mswinSQLWeb,4.82
ap-southeast-1,c3.large,mswinSQLWeb,0.271
ap-southeast-1,c3.xlarge,mswinSQLWeb,0.542
ap-southeast-1,c3.2xlarge,mswinSQLWeb,1.083
ap-southeast-1,c3.4xlarge,mswinSQLWeb,2.166
ap-southeast-1,c3.8xlarge,mswinSQLWeb,4.332
ap-southeast-1,g2.2xlarge,mswinSQLWeb,1.307
ap-southeast-1,r3.large,mswinSQLWeb,0.42
ap-southeast-1,r3.xlarge,mswinSQLWeb,0.826
ap-southeast-1,r3.2xlarge,mswinSQLWeb,1.643
ap-southeast-1,r3.4xlarge,mswinSQLWeb,2.783
ap-southeast-1,r3.8xlarge,mswinSQLWeb,4.927
ap-southeast-1,i2.xlarge,mswinSQLWeb,1.292
ap-southeast-1,i2.2xlarge,mswinSQLWeb,2.585
ap-southeast-1,i2.4xlarge,mswinSQLWeb,5.169
ap-southeast-1,i2.8xlarge,mswinSQLWeb,10.338
ap-northeast-1,t2.micro,mswinSQLWeb,0.075
ap-northeast-1,t2.small,mswinSQLWeb,0.15
ap-northeast-1,t2.medium,mswinSQLWeb,0.3
ap-northeast-1,t2.large,mswinSQLWeb,0.49
ap-northeast-1,m4.large,mswinSQLWeb,0.294
ap-northeast-1,m4.xlarge,mswinSQLWeb,0.553
ap-northeast-1,m4.2xlarge,mswinSQLWeb,1.128
ap-northeast-1,m4.4xlarge,mswinSQLWeb,2.3
ap-northeast-1,m4.10xlarge,mswinSQLWeb,5.722
ap-northeast-1,m3.medium,mswinSQLWeb,0.182
ap-northeast-1,m3.large,mswinSQLWeb,0.364
ap-northeast-1,m3.xlarge,mswinSQLWeb,0.728
ap-northeast-1,m3.2xlarge,mswinSQLWeb,1.456
ap-northeast-1,c4.large,mswinSQLWeb,0.441
ap-northeast-1,c4.xlarge,mswinSQLWeb,0.832
ap-northeast-1,c4.2xlarge,mswinSQLWeb,1.728
ap-northeast-1,c4.4xlarge,mswinSQLWeb,2.412
ap-northeast-1,c4.8xlarge,mswinSQLWeb,4.632
ap-northeast-1,c3.large,mswinSQLWeb,0.271
ap-northeast-1,c3.xlarge,mswinSQLWeb,0.542
ap-northeast-1,c3.2xlarge,mswinSQLWeb,1.083
ap-northeast-1,c3.4xlarge,mswinSQLWeb,2.166
ap-northeast-1,c3.8xlarge,mswinSQLWeb,4.332
ap-northeast-1,g2.2xlarge,mswinSQLWeb,1.19
ap-northeast-1,r3.large,mswinSQLWeb,0.401
ap-northeast-1,r3.xlarge,mswinSQLWeb,0.787
ap-northeast-1,r3.2xlarge,mswinSQLWeb,1.618
ap-northeast-1,r3.4xlarge,mswinSQLWeb,2.613
ap-northeast-1,r3.8xlarge,mswinSQLWeb,4.577
ap-northeast-1,i2.xlarge,mswinSQLWeb,1.23
ap-northeast-1,i2.2xlarge,mswinSQLWeb,2.462
ap-northeast-1,i2.4xlarge,mswinSQLWeb,4.923
ap-northeast-1,i2.8xlarge,mswinSQLWeb,9.846
ap-southeast-2,t2.micro,mswinSQLWeb,0.075
ap-southeast-2,t2.small,mswinSQLWeb,0.15
ap-southeast-2,t2.medium,mswinSQLWeb,0.3
ap-southeast-2,t2.large,mswinSQLWeb,0.49
ap-southeast-2,m4.large,mswinSQLWeb,0.288
ap-southeast-2,m4.xlarge,mswinSQLWeb,0.541
ap-southeast-2,m4.2xlarge,mswinSQLWeb,1.104
ap-southeast-2,m4.4xlarge,mswinSQLWeb,2.252
ap-southeast-2,m4.10xlarge,mswinSQLWeb,5.602
ap-southeast-2,m3.medium,mswinSQLWeb,0.182
ap-southeast-2,m3.large,mswinSQLWeb,0.364
ap-southeast-2,m3.xlarge,mswinSQLWeb,0.728
ap-southeast-2,m3.2xlarge,mswinSQLWeb,1.457
ap-southeast-2,c4.large,mswinSQLWeb,0.445
ap-southeast-2,c4.xlarge,mswinSQLWeb,0.842
ap-southeast-2,c4.2xlarge,mswinSQLWeb,1.746
ap-southeast-2,c4.4xlarge,mswinSQLWeb,2.448
ap-southeast-2,c4.8xlarge,mswinSQLWeb,4.705
ap-southeast-2,c3.large,mswinSQLWeb,0.271
ap-southeast-2,c3.xlarge,mswinSQLWeb,0.542
ap-southeast-2,c3.2xlarge,mswinSQLWeb,1.083
ap-southeast-2,c3.4xlarge,mswinSQLWeb,2.166
ap-southeast-2,c3.8xlarge,mswinSQLWeb,4.332
ap-southeast-2,g2.2xlarge,mswinSQLWeb,1.205
ap-southeast-2,r3.large,mswinSQLWeb,0.42
ap-southeast-2,r3.xlarge,mswinSQLWeb,0.826
ap-southeast-2,r3.2xlarge,mswinSQLWeb,1.643
ap-southeast-2,r3.4xlarge,mswinSQLWeb,2.783
ap-southeast-2,r3.8xlarge,mswinSQLWeb,4.927
ap-southeast-2,i2.xlarge,mswinSQLWeb,1.292
ap-southeast-2,i2.2xlarge,mswinSQLWeb,2.585
ap-southeast-2,i2.4xlarge,mswinSQLWeb,5.169
ap-southeast-2,i2.8xlarge,mswinSQLWeb,10.338
ap-northeast-2,t2.micro,mswinSQLWeb,0.075
ap-northeast-2,t2.small,mswinSQLWeb,0.15
ap-northeast-2,t2.medium,mswinSQLWeb,0.41
ap-northeast-2,t2.large,mswinSQLWeb,0.71
ap-northeast-2,m4.large,mswinSQLWeb,0.334
ap-northeast-2,m4.xlarge,mswinSQLWeb,0.588
ap-northeast-2,m4.2xlarge,mswinSQLWeb,1.174
ap-northeast-2,m4.4xlarge,mswinSQLWeb,2.349
ap-northeast-2,m4.10xlarge,mswinSQLWeb,5.873
ap-northeast-2,c4.large,mswinSQLWeb,0.289
ap-northeast-2,c4.xlarge,mswinSQLWeb,0.496
ap-northeast-2,c4.2xlarge,mswinSQLWeb,0.992
ap-northeast-2,c4.4xlarge,mswinSQLWeb,1.983
ap-northeast-2,c4.8xlarge,mswinSQLWeb,4.223
ap-northeast-2,r3.large,mswinSQLWeb,0.369
ap-northeast-2,r3.xlarge,mswinSQLWeb,0.656
ap-northeast-2,r3.2xlarge,mswinSQLWeb,1.312
ap-northeast-2,r3.4xlarge,mswinSQLWeb,2.624
ap-northeast-2,r3.8xlarge,mswinSQLWeb,5.248
ap-northeast-2,i2.xlarge,mswinSQLWeb,1.258
ap-northeast-2,i2.2xlarge,mswinSQLWeb,2.515
ap-northeast-2,i2.4xlarge,mswinSQLWeb,5.03
ap-northeast-2,i2.8xlarge,mswinSQLWeb,10.06
sa-east-1,t2.micro,mswinSQLWeb,0.077
sa-east-1,t2.small,mswinSQLWeb,0.164
sa-east-1,t2.medium,mswinSQLWeb,0.328
sa-east-1,t2.large,mswinSQLWeb,0.546
sa-east-1,m3.medium,mswinSQLWeb,0.235
sa-east-1,m3.large,mswinSQLWeb,0.469
sa-east-1,m3.xlarge,mswinSQLWeb,0.939
sa-east-1,m3.2xlarge,mswinSQLWeb,1.877
sa-east-1,c3.large,mswinSQLWeb,0.329
sa-east-1,c3.xlarge,mswinSQLWeb,0.657
sa-east-1,c3.2xlarge,mswinSQLWeb,1.313
sa-east-1,c3.4xlarge,mswinSQLWeb,2.626
sa-east-1,c3.8xlarge,mswinSQLWeb,5.252
sa-east-1,r3.4xlarge,mswinSQLWeb,3.635
sa-east-1,r3.8xlarge,mswinSQLWeb,7.758
us-gov-west-1,t2.micro,mswinSQLWeb,0.071
us-gov-west-1,t2.small,mswinSQLWeb,0.141
us-gov-west-1,t2.medium,mswinSQLWeb,0.282
us-gov-west-1,t2.large,mswinSQLWeb,0.454
us-gov-west-1,m3.medium,mswinSQLWeb,0.222
us-gov-west-1,m3.large,mswinSQLWeb,0.444
us-gov-west-1,m3.xlarge,mswinSQLWeb,0.887
us-gov-west-1,m3.2xlarge,mswinSQLWeb,1.774
us-gov-west-1,c3.large,mswinSQLWeb,0.292
us-gov-west-1,c3.xlarge,mswinSQLWeb,0.584
us-gov-west-1,c3.2xlarge,mswinSQLWeb,1.167
us-gov-west-1,c3.4xlarge,mswinSQLWeb,2.334
us-gov-west-1,c3.8xlarge,mswinSQLWeb,4.668
us-gov-west-1,r3.large,mswinSQLWeb,0.42
us-gov-west-1,r3.xlarge,mswinSQLWeb,0.804
us-gov-west-1,r3.2xlarge,mswinSQLWeb,1.653
us-gov-west-1,r3.4xlarge,mswinSQLWeb,2.561
us-gov-west-1,r3.8xlarge,mswinSQLWeb,4.387
us-gov-west-1,i2.xlarge,mswinSQLWeb,1.164
us-gov-west-1,i2.2xlarge,mswinSQLWeb,2.327
us-gov-west-1,i2.4xlarge,mswinSQLWeb,4.653
us-gov-west-1,i2.8xlarge,mswinSQLWeb,9.306
us-east-1,m1.small,linux,0.044
us-east-1,m1.medium,linux,0.087
us-east-1,m1.large,linux,0.175
us-east-1,m1.xlarge,linux,0.35
us-east-1,c1.medium,linux,0.13
us-east-1,c1.xlarge,linux,0.52
us-east-1,cc2.8xlarge,linux,2.0
us-east-1,cg1.4xlarge,linux,2.1
us-east-1,m2.xlarge,linux,0.245
us-east-1,m2.2xlarge,linux,0.49
us-east-1,m2.4xlarge,linux,0.98
us-east-1,cr1.8xlarge,linux,3.5
us-east-1,hi1.4xlarge,linux,3.1
us-east-1,hs1.8xlarge,linux,4.6
us-east-1,t1.micro,linux,0.02
us-west-2,m1.small,linux,0.044
us-west-2,m1.medium,linux,0.087
us-west-2,m1.large,linux,0.175
us-west-2,m1.xlarge,linux,0.35
us-west-2,c1.medium,linux,0.13
us-west-2,c1.xlarge,linux,0.52
us-west-2,cc2.8xlarge,linux,2.0
us-west-2,cg1.4xlarge,linux,
us-west-2,m2.xlarge,linux,0.245
us-west-2,m2.2xlarge,linux,0.49
us-west-2,m2.4xlarge,linux,0.98
us-west-2,cr1.8xlarge,linux,3.5
us-west-2,hi1.4xlarge,linux,3.1
us-west-2,hs1.8xlarge,linux,4.6
us-west-2,t1.micro,linux,0.02
us-west-1,m1.small,linux,0.047
us-west-1,m1.medium,linux,0.095
us-west-1,m1.large,linux,0.19
us-west-1,m1.xlarge,linux,0.379
us-west-1,c1.medium,linux,0.148
us-west-1,c1.xlarge,linux,0.592
us-west-1,cc2.8xlarge,linux,
us-west-1,cg1.4xlarge,linux,
us-west-1,m2.xlarge,linux,0.275
us-west-1,m2.2xlarge,linux,0.55
us-west-1,m2.4xlarge,linux,1.1
us-west-1,cr1.8xlarge,linux,
us-west-1,hi1.4xlarge,linux,
us-west-1,hs1.8xlarge,linux,
us-west-1,t1.micro,linux,0.025
eu-west-1,m1.small,linux,0.047
eu-west-1,m1.medium,linux,0.095
eu-west-1,m1.large,linux,0.19
eu-west-1,m1.xlarge,linux,0.379
eu-west-1,c1.medium,linux,0.148
eu-west-1,c1.xlarge,linux,0.592
eu-west-1,cc2.8xlarge,linux,2.25
eu-west-1,cg1.4xlarge,linux,2.36
eu-west-1,m2.xlarge,linux,0.275
eu-west-1,m2.2xlarge,linux,0.55
eu-west-1,m2.4xlarge,linux,1.1
eu-west-1,cr1.8xlarge,linux,3.75
eu-west-1,hi1.4xlarge,linux,3.1
eu-west-1,hs1.8xlarge,linux,4.9
eu-west-1,t1.micro,linux,0.02
eu-central-1,m1.small,linux,
eu-central-1,m1.medium,linux,
eu-central-1,m1.large,linux,
eu-central-1,m1.xlarge,linux,
eu-central-1,c1.medium,linux,
eu-central-1,c1.xlarge,linux,
eu-central-1,cc2.8xlarge,linux,
eu-central-1,cg1.4xlarge,linux,
eu-central-1,m2.xlarge,linux,
eu-central-1,m2.2xlarge,linux,
eu-central-1,m2.4xlarge,linux,
eu-central-1,cr1.8xlarge,linux,
eu-central-1,hi1.4xlarge,linux,
eu-central-1,hs1.8xlarge,linux,
eu-central-1,t1.micro,linux,
ap-southeast-1,m1.small,linux,0.058
ap-southeast-1,m1.medium,linux,0.117
ap-southeast-1,m1.large,linux,0.233
ap-southeast-1,m1.xlarge,linux,0.467
ap-southeast-1,c1.medium,linux,0.164
ap-southeast-1,c1.xlarge,linux,0.655
ap-southeast-1,cc2.8xlarge,linux,
ap-southeast-1,cg1.4xlarge,linux,
ap-southeast-1,m2.xlarge,linux,0.296
ap-southeast-1,m2.2xlarge,linux,0.592
ap-southeast-1,m2.4xlarge,linux,1.183
ap-southeast-1,cr1.8xlarge,linux,
ap-southeast-1,hi1.4xlarge,linux,
ap-southeast-1,hs1.8xlarge,linux,5.57
ap-southeast-1,t1.micro,linux,0.02
ap-northeast-1,m1.small,linux,0.061
ap-northeast-1,m1.medium,linux,0.122
ap-northeast-1,m1.large,linux,0.243
ap-northeast-1,m1.xlarge,linux,0.486
ap-northeast-1,c1.medium,linux,0.158
ap-northeast-1,c1.xlarge,linux,0.632
ap-northeast-1,cc2.8xlarge,linux,2.349
ap-northeast-1,cg1.4xlarge,linux,
ap-northeast-1,m2.xlarge,linux,0.287
ap-northeast-1,m2.2xlarge,linux,0.575
ap-northeast-1,m2.4xlarge,linux,1.15
ap-northeast-1,cr1.8xlarge,linux,4.105
ap-northeast-1,hi1.4xlarge,linux,3.276
ap-northeast-1,hs1.8xlarge,linux,5.4
ap-northeast-1,t1.micro,linux,0.026
ap-southeast-2,m1.small,linux,0.058
ap-southeast-2,m1.medium,linux,0.117
ap-southeast-2,m1.large,linux,0.233
ap-southeast-2,m1.xlarge,linux,0.467
ap-southeast-2,c1.medium,linux,0.164
ap-southeast-2,c1.xlarge,linux,0.655
ap-southeast-2,cc2.8xlarge,linux,
ap-southeast-2,cg1.4xlarge,linux,
ap-southeast-2,m2.xlarge,linux,0.296
ap-southeast-2,m2.2xlarge,linux,0.592
ap-southeast-2,m2.4xlarge,linux,1.183
ap-southeast-2,cr1.8xlarge,linux,
ap-southeast-2,hi1.4xlarge,linux,
ap-southeast-2,hs1.8xlarge,linux,5.57
ap-southeast-2,t1.micro,linux,0.02
sa-east-1,m1.small,linux,0.058
sa-east-1,m1.medium,linux,0.117
sa-east-1,m1.large,linux,0.233
sa-east-1,m1.xlarge,linux,0.467
sa-east-1,c1.medium,linux,0.179
sa-east-1,c1.xlarge,linux,0.718
sa-east-1,cc2.8xlarge,linux,
sa-east-1,cg1.4xlarge,linux,
sa-east-1,m2.xlarge,linux,0.323
sa-east-1,m2.2xlarge,linux,0.645
sa-east-1,m2.4xlarge,linux,1.291
sa-east-1,cr1.8xlarge,linux,
sa-east-1,hi1.4xlarge,linux,
sa-east-1,hs1.8xlarge,linux,
sa-east-1,t1.micro,linux,0.027
us-gov-west-1,m1.small,linux,0.053
us-gov-west-1,m1.medium,linux,0.106
us-gov-west-1,m1.large,linux,0.211
us-gov-west-1,m1.xlarge,linux,0.423
us-gov-west-1,c1.medium,linux,0.157
us-gov-west-1,c1.xlarge,linux,0.628
us-gov-west-1,cc2.8xlarge,linux,2.25
us-gov-west-1,cg1.4xlarge,linux,
us-gov-west-1,m2.xlarge,linux,0.293
us-gov-west-1,m2.2xlarge,linux,0.586
us-gov-west-1,m2.4xlarge,linux,1.171
us-gov-west-1,cr1.8xlarge,linux,
us-gov-west-1,hi1.4xlarge,linux,
us-gov-west-1,hs1.8xlarge,linux,5.52
us-gov-west-1,t1.micro,linux,0.024
us-east-1,m1.small,rhel,0.104
us-east-1,m1.medium,rhel,0.147
us-east-1,m1.large,rhel,0.235
us-east-1,m1.xlarge,rhel,0.41
us-east-1,c1.medium,rhel,0.19
us-east-1,c1.xlarge,rhel,0.65
us-east-1,cc2.8xlarge,rhel,2.13
us-east-1,cg1.4xlarge,rhel,2.23
us-east-1,m2.xlarge,rhel,0.305
us-east-1,m2.2xlarge,rhel,0.55
us-east-1,m2.4xlarge,rhel,1.11
us-east-1,cr1.8xlarge,rhel,3.63
us-east-1,hi1.4xlarge,rhel,3.23
us-east-1,hs1.8xlarge,rhel,4.73
us-east-1,t1.micro,rhel,0.08
us-west-2,m1.small,rhel,0.104
us-west-2,m1.medium,rhel,0.147
us-west-2,m1.large,rhel,0.235
us-west-2,m1.xlarge,rhel,0.41
us-west-2,c1.medium,rhel,0.19
us-west-2,c1.xlarge,rhel,0.65
us-west-2,cc2.8xlarge,rhel,2.13
us-west-2,cg1.4xlarge,rhel,
us-west-2,m2.xlarge,rhel,0.305
us-west-2,m2.2xlarge,rhel,0.55
us-west-2,m2.4xlarge,rhel,1.11
us-west-2,cr1.8xlarge,rhel,3.63
us-west-2,hi1.4xlarge,rhel,3.23
us-west-2,hs1.8xlarge,rhel,4.73
us-west-2,t1.micro,rhel,0.08
us-west-1,m1.small,rhel,0.107
us-west-1,m1.medium,rhel,0.155
us-west-1,m1.large,rhel,0.25
us-west-1,m1.xlarge,rhel,0.439
us-west-1,c1.medium,rhel,0.208
us-west-1,c1.xlarge,rhel,0.722
us-west-1,cc2.8xlarge,rhel,
us-west-1,cg1.4xlarge,rhel,
us-west-1,m2.xlarge,rhel,0.335
us-west-1,m2.2xlarge,rhel,0.61
us-west-1,m2.4xlarge,rhel,1.23
us-west-1,cr1.8xlarge,rhel,
us-west-1,hi1.4xlarge,rhel,
us-west-1,hs1.8xlarge,rhel,
us-west-1,t1.micro,rhel,0.085
eu-west-1,m1.small,rhel,0.107
eu-west-1,m1.medium,rhel,0.155
eu-west-1,m1.large,rhel,0.25
eu-west-1,m1.xlarge,rhel,0.439
eu-west-1,c1.medium,rhel,0.208
eu-west-1,c1.xlarge,rhel,0.722
eu-west-1,cc2.8xlarge,rhel,2.38
eu-west-1,cg1.4xlarge,rhel,2.49
eu-west-1,m2.xlarge,rhel,0.335
eu-west-1,m2.2xlarge,rhel,0.61
eu-west-1,m2.4xlarge,rhel,1.23
eu-west-1,cr1.8xlarge,rhel,3.88
eu-west-1,hi1.4xlarge,rhel,3.23
eu-west-1,hs1.8xlarge,rhel,5.03
eu-west-1,t1.micro,rhel,0.08
eu-central-1,m1.small,rhel,
eu-central-1,m1.medium,rhel,
eu-central-1,m1.large,rhel,
eu-central-1,m1.xlarge,rhel,
eu-central-1,c1.medium,rhel,
eu-central-1,c1.xlarge,rhel,
eu-central-1,cc2.8xlarge,rhel,
eu-central-1,cg1.4xlarge,rhel,
eu-central-1,m2.xlarge,rhel,
eu-central-1,m2.2xlarge,rhel,
eu-central-1,m2.4xlarge,rhel,
eu-central-1,cr1.8xlarge,rhel,
eu-central-1,hi1.4xlarge,rhel,
